FID,NAME,ADDRESS,STATE,ZIP,LAT,LONG,CAFO_TYPE,CAFO_SUBTY,SIS_CODE,E_AU,MANURE_AMT,E_MANURE_A,T_MANURE_A,NOTE,Geo_note,x,y
1272,The Pig Ranch,"1433 Watering Pond Rd, Pink Hill",NC,28572,35.0437,-77.687272,Swine,SWINE (Sow);,SIS0213, ,0,500225,500225,25 lb per day-animal, ,-8648108,4169822
1273,Jack Grady Farm,"H B Smith Rd, Kinston",NC,28504,35.1715,-77.66937,Swine,SWINE (Sow);,SIS0213, ,0,162000,162000,25 lb per day-animal, ,-8646115,4187213
1274,Braxton Rouse Farm,"807 Hwy 903 S, Seven Springs",NC,28578,35.1952,-77.803781,Swine,SWINE (Sow);,SIS0213, ,0,220800,220800,25 lb per day-animal, ,-8661078,4190441
1275,"Five Farms, LLC","Elm Grove Rd, Kinston",NC,28501,35.1068,-77.572836,Swine,SWINE (Sow);,SIS0213, ,0,160000,160000,25 lb per day-animal, ,-8635369,4178405
1276,Sandy Creek Farms,"7060 Hwy 55 W, Seven Springs",NC,28578,35.2065,-77.785869,Swine,SWINE (Sow);,SIS0213, ,0,180000,180000,25 lb per day-animal, ,-8659084,4191980
1277,"Wiggins Hog Farm, Inc.","6052 Little Wiggins Rd, La Grange",NC,28551,35.2762,-77.823617,Swine,SWINE (Sow);,SIS0213, ,0,286000,286000,25 lb per day-animal, ,-8663286,4201480
1278,"D & O Farms, LLC","3408 Old Pink Hill Rd, Deep Run",NC,28525,35.1101,-77.74995,Swine,SWINE (Sow);,SIS0213, ,0,132000,132000,25 lb per day-animal, ,-8655085,4178854
1279,"Rouse Livestock, Inc.","5706 Liddell Rd, Seven Springs",NC,28578,35.18,-77.819277,Swine,SWINE (Sow);,SIS0213, ,0,126000,126000,25 lb per day-animal, ,-8662803,4188370
1280,Pitchfork Farms,"342 Alexander Rouse Rd, Kinston",NC,28504,35.1817,-77.613714,Swine,SWINE (Sow);,SIS0213, ,0,183600,183600,25 lb per day-animal, ,-8639919,4188602
1281,Wood Farm,"311 Bear Creek Rd, La Grange",NC,28551,35.2459,-77.795681,Swine,SWINE (Sow);,SIS0213, ,0,183600,183600,25 lb per day-animal, ,-8660176,4197349
1282,Hurst Farm,"2855 W Pleasant Hill Rd, Pink Hill",NC,28572,35.0317,-77.721622,Swine,SWINE (Sow);,SIS0213, ,0,124000,124000,25 lb per day-animal, ,-8651932,4168191
1283,William Hawkins Farm,"3707 Mark Smith Rd, Deep Run",NC,28525,35.1072,-77.678492,Swine,SWINE (Sow);,SIS0213, ,0,120000,120000,25 lb per day-animal, ,-8647130,4178460
1284,Moody Farms LLC,"449 South Croom Bland Rd, Kinston",NC,28504,35.1938,-77.69627,Swine,SWINE (Immature);,SIS0213, ,0,4200,4200,4.2 lb per day-animal, ,-8649109,4190250
1285,Jonestown Hog Farm LLC,"322 Jonestown Rd, Pink Hill",NC,28572,35.0781,-77.6528,Swine,SWINE (Sow);,SIS0213, ,0,142500,142500,25 lb per day-animal, ,-8644270,4174501
1286,Mark Dempsey Smith Farm,"1912 John Green Smith Rd, Deep Run",NC,28525,35.148547,-77.679818,Swine,SWINE (Sow);,SIS0213, ,0,88320,88320,25 lb per day-animal, ,-8647278,4184087
1287,Pack Power Farm - Dawson,"246 Heber Smith Rd, Kinston",NC,28504,35.1552,-77.643475,Swine,SWINE (Sow);,SIS0213, ,0,117500,117500,25 lb per day-animal, ,-8643232,4184993
1288,"Hugo Farms, LLC Farm","2628 Hartland Rd, Kinston",NC,28501,35.3602,-77.49934,Swine,SWINE (Sow);,SIS0213, ,0,183600,183600,25 lb per day-animal, ,-8627187,4212940
1289,Top Stock Hog Farm,"4059 Vine Swamp Rd, Kinston",NC,28504,35.1193,-77.58134,Swine,SWINE (Sow);,SIS0213, ,0,90000,90000,25 lb per day-animal, ,-8636316,4180106
1290,Forrest Rouse Farm,"811 Gabe Price Rd, Seven Springs",NC,28578,35.1793,-77.797182,Swine,SWINE (Sow);,SIS0213, ,0,150000,150000,25 lb per day-animal, ,-8660343,4188275
1291,Second Chance Farms Inc #52,"192 W Pleasant Hill Rd, Pink Hill",NC,28572,35.0774,-77.645961,Swine,SWINE (Sow);,SIS0213, ,0,88000,88000,25 lb per day-animal, ,-8643509,4174405
1292,Craig Tyndall Farm,"559 Jonestown Rd, Pink Hill",NC,28572,35.0743,-77.65997,Swine,SWINE (Sow);,SIS0213, ,0,88000,88000,25 lb per day-animal, ,-8645069,4173984
1293,Ralph Humphrey Farm,"2632 Gray Branch Church Rd, Deep Run",NC,28525,35.1334,-77.727481,Swine,SWINE (Sow);,SIS0213, ,0,88000,88000,25 lb per day-animal, ,-8652584,4182025
1294,"Bryce Rouse Farm, Inc.","4778 Liddell Rd, Seven Springs",NC,28578,35.1736,-77.789983,Swine,SWINE (Sow);,SIS0213, ,0,87000,87000,25 lb per day-animal, ,-8659542,4187499
1295,"Baby ""A"" Farm","3928 Neuse Rd, Kinston",NC,28501,35.3133,-77.46897,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8623807,4206540
1296,Parker Price Farm,"654 Hwy 903 S, Seven Springs",NC,28578,35.1982,-77.81812,Swine,SWINE (Sow);,SIS0213, ,0,144000,144000,25 lb per day-animal, ,-8662674,4190849
1297,"Wiggins Farm, Inc.","6052 Little Wiggins Rd, La Grange",NC,28551,35.2836,-77.8228,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8663195,4202489
1298,Marths Smith Farm,"1770 Lightwood Knot Rd, Kinston",NC,28504,35.1541,-77.579589,Swine,SWINE (Sow);,SIS0213, ,0,56000,56000,25 lb per day-animal, ,-8636121,4184843
1299,Double J Farm,"6412 Piney Grove Church, La Grange",NC,28551,35.288,-77.82725,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8663690,4203089
1300,"Bear Creek Farm, LLC","1823 Hardy Bridge Rd, La Grange",NC,28551,35.2414,-77.76829,Swine,SWINE (Sow);,SIS0213, ,0,66000,66000,25 lb per day-animal, ,-8657127,4196736
1301,Donald E. Taylor Farm,"6441 Hwy 258 S, Deep Run",NC,28525,35.1166,-77.630926,Swine,SWINE (Sow);,SIS0213, ,0,66000,66000,25 lb per day-animal, ,-8641835,4179739
1302,Cypress Lane Farms,"1513 Pleasent Hill Rd, Pink Hill",NC,28572,35.0544,-77.6747,Swine,SWINE (Sow);,SIS0213, ,0,174271,174271,25 lb per day-animal, ,-8646708,4171277
1303,R. & G. Farm,"1910 Paulownia Dr, Kinston",NC,28501,35.3178,-77.450919,Swine,SWINE (Sow);,SIS0213, ,0,30600,30600,25 lb per day-animal, ,-8621797,4207154
1304,S&S Hog Farm,"2387 Ashe Davis Rd, Pink Hill",NC,28572,35.0566,-77.715494,Swine,SWINE (Sow);,SIS0213, ,0,90600,90600,25 lb per day-animal, ,-8651249,4171576
1305,William Davis Farm,"342 L B Rhodes Dr, Kinston",NC,28504,35.2279,-77.657264,Swine,SWINE (Sow);,SIS0213, ,0,30000,30000,25 lb per day-animal, ,-8644767,4194896
1306,South Pork,"741 Blaney Blizzard Rd, Deep Run",NC,28525,35.1143,-77.665059,Swine,SWINE (Sow);,SIS0213, ,0,62500,62500,25 lb per day-animal, ,-8645635,4179426
1307,Robinson Hog Farm,"Hwy 258 S N Of Johnnie Smith Rd, Deep Run",NC,28525,35.1221,-77.65184,Swine,SWINE (Sow);,SIS0213, ,0,44000,44000,25 lb per day-animal, ,-8644164,4180487
1308,Benson Hog Farm,"2192 Smith Grady Rd, Deep Run",NC,28525,35.1591,-77.72359,Swine,SWINE (Sow);,SIS0213, ,0,77280,77280,25 lb per day-animal, ,-8652151,4185524
1309,Randolph Smith Farm,"1106 Sandy Fountain Rd, Deep Run",NC,28525,35.1358,-77.664059,Swine,SWINE (Sow);,SIS0213, ,0,41250,41250,25 lb per day-animal, ,-8645524,4182352
1310,Faith Farms,"2065 Jonestown Rd, Deep Run",NC,28525,35.0751,-77.708511,Swine,SWINE (Sow);,SIS0213, ,0,36000,36000,25 lb per day-animal, ,-8650472,4174093
1311,Ernest Byrd Hog Farm,"2696 Ash Davis Rd, Pink Hill",NC,28572,35.0657,-77.723044,Swine,SWINE (Sow);,SIS0213, ,0,36000,36000,25 lb per day-animal, ,-8652090,4172814
1312,Clarence Thigpen Farm,"4401 Hwy 11 S, Deep Run",NC,28525,35.1184,-77.71169,Swine,SWINE (Sow);,SIS0213, ,0,36000,36000,25 lb per day-animal, ,-8650826,4179984
1313,Bob Varnell Farm,"5354 Bear Creek Rd, La Grange",NC,28551,35.2459,-77.802633,Swine,SWINE (Sow);,SIS0213, ,0,36000,36000,25 lb per day-animal, ,-8660950,4197349
1314,Whaley Farm,"1201 E Pleasant Hill Rd, Deep Run",NC,28525,35.068941,-77.60723,Swine,SWINE (Immature);,SIS0213, ,0,10080,10080,4.2 lb per day-animal, ,-8639198,4173255
1315,Doug Herring Farm,"406 Bland-Howell Rd, Deep Run",NC,28525,35.1879,-77.72738,Swine,SWINE (Sow);,SIS0213, ,0,20000,20000,25 lb per day-animal, ,-8652573,4189446
1316,Lenoir Swine Breeders Inc,"1167 Bland Howell Rd, Kinston",NC,28504,35.1833,-77.69798,Swine,SWINE (Immature);,SIS0213, ,0,2310,2310,4.2 lb per day-animal, ,-8649300,4188820
1317,Wayne Rouse & Doug Hill Farm,"5157 Brothers Rd, La Grange, NC 28551, USA",NC,0,35.3201,-77.77202,Swine,SWINE (Gilts/Boar);,SIS0213, ,0,4410,4410,8.4 lb per day-animal, ,-8657542,4207468
1318,Barwick Hog Farm Inc / Home Farm,"1378 Kirl Barwick Rd, Deep Run",NC,28525,35.1692,-77.705733,Swine,SWINE (Sow);,SIS0213, ,0,47000,47000,25 lb per day-animal, ,-8650163,4186900
1319,Morris Barwick Farm,"2023 Gray Branch Church Rd, Deep Run",NC,28525,35.1306,-77.704104,Swine,SWINE (Sow);,SIS0213, ,0,60000,60000,25 lb per day-animal, ,-8649982,4181644
1320,"Morgan Farms, Inc.","2519 Mark Smith Rd, Deep Run",NC,28525,35.1379,-77.666883,Swine,SWINE (Immature);,SIS0213, ,0,4032,4032,4.2 lb per day-animal, ,-8645838,4182638
1321,Running W Farm,"644 Nobles Mill Rd, Deep Run",NC,28525,35.0993,-77.659081,Swine,SWINE (Sow);,SIS0213, ,0,74375,74375,25 lb per day-animal, ,-8644970,4177385
1322,Second Chance Farms Inc. #72,"1059 Jonestown Rd, Pink Hill",NC,28572,35.0752,-77.673764,Swine,SWINE (Sow);,SIS0213, ,0,88000,88000,25 lb per day-animal, ,-8646604,4174106
1323,Mark Dempsey Smith Farm 2,"1912 John Green Smith Rd, Deep Run",NC,28525,35.1422,-77.67927,Swine,SWINE (Sow);,SIS0213, ,0,88320,88320,25 lb per day-animal, ,-8647217,4183223
1324,MD Robinson Farm #2,"4249 Vine Swamp Rd, Kinston",NC,28504,35.1144,-77.59008,Swine,SWINE (Sow);,SIS0213, ,0,100000,100000,25 lb per day-animal, ,-8637288,4179439
1325,We Dig Pigs,"2655 Piney Grove Rd, Deep Run",NC,28525,35.135,-77.76255,Swine,SWINE (Immature);,SIS0213, ,0,5040,5040,4.2 lb per day-animal, ,-8656488,4182243
1326,Brandon Whitfield Farm,"Dalys Chapel Rd, Seven Springs",NC,28578,35.1884,-77.82282,Swine,SWINE (Sow);,SIS0213, ,0,36000,36000,25 lb per day-animal, ,-8663197,4189514
1327,"Rouse Farming, Inc.","5706 Liddell Rd, Seven Springs",NC,28578,35.1826,-77.827856,Swine,SWINE (Sow);,SIS0213, ,0,66000,66000,25 lb per day-animal, ,-8663758,4188724
1328,Razorback Farms LLC,"5918 Little Wiggins Rd, La Grange",NC,28551,35.255,-77.822606,Swine,SWINE (Sow);,SIS0213, ,0,180000,180000,25 lb per day-animal, ,-8663173,4198590
1329,Pig Palace,"658 Bryce Hardison Rd, Deep Run",NC,28525,35.0888,-77.70691,Swine,SWINE (Sow);,SIS0213, ,0,149500,149500,25 lb per day-animal, ,-8650294,4175956
1330,Robert Wooten Jr. Farm,"5069 Hwy 58n, Hookerton",NC,28538,35.3694,-77.619475,Swine,SWINE (Sow);,SIS0213, ,0,95680,95680,25 lb per day-animal, ,-8640561,4214196
1331,Woody Sutton Farm #2,"3255 Seth W Rd, Kinston",NC,28501,35.2765,-77.460614,Swine,SWINE (Sow);,SIS0213, ,0,122400,122400,25 lb per day-animal, ,-8622876,4201521
1332,Jimmy Lee Farm,"866 Nobles Mill Rd, Deep Run",NC,28525,35.0994,-77.6667,Swine,SWINE (Sow);,SIS0213, ,0,176640,176640,25 lb per day-animal, ,-8645818,4177398
1333,James Braxton Rouse Farm,"1859 Liddell Rd, Seven Springs",NC,28578,35.1813,-77.82763,Swine,SWINE (Sow);,SIS0213, ,0,66000,66000,25 lb per day-animal, ,-8663732,4188547
1334,Lenior Boar Stud,"825 W Pleasant Hill Rd, Pink Hill",NC,28572,35.0509,-77.6606,Swine,SWINE (Gilts/Boar);,SIS0213, ,0,5040,5040,8.4 lb per day-animal, ,-8645139,4170801
1335,LC Farm,"4641 Liddell Rd, Seven Springs",NC,28578,35.164538,-77.799262,Swine,SWINE (Sow);,SIS0213, ,0,288000,288000,25 lb per day-animal, ,-8660574,4186265
1336,Clarence Smith Finishing,"2604 Arbie Ln, Deep Run",NC,28525,35.132,-77.673877,Swine,SWINE (Sow);,SIS0213, ,0,176000,176000,25 lb per day-animal, ,-8646617,4181835
1337,John Mohrfeld,"4490 Wattering Pond Rd, Pink Hill",NC,28572,35.0734,-77.685467,Swine,SWINE (Sow);,SIS0213, ,0,88320,88320,25 lb per day-animal, ,-8647907,4173861
1338,Zimmerman Farm,"3908 Vine Swamp Rd, Kinston, NC 28504, USA",NC,0,35.1315,-77.59586,Swine,SWINE (Immature);,SIS0213, ,0,10080,10080,4.2 lb per day-animal, ,-8637932,4181767
1339,Robersonville Boar Stud Farm,"3210 C L Keel Rd, Robersonville, NC 27871, USA",NC,0,35.836863,-77.221698,Swine,SWINE (Gilts/Boar);,SIS0213, ,0,5090.4,5090.4,8.4 lb per day-animal, ,-8596280,4278198
1340,Williamston Boar Stud Farm,"145 Hwy 125 N, Williamston",NC,27892,35.8783,-77.138489,Swine,SWINE (Gilts/Boar);,SIS0213, ,0,4460.4,4460.4,8.4 lb per day-animal, ,-8587018,4283890
1341,Bobby Ray Atkins - Nursery #1 & 2,"565 Atkins Dairy Rd, Troy",NC,27371,35.441603,-79.852234,Swine,SWINE (Sow);,SIS0213, ,0,163392,163392,25 lb per day-animal, ,-8889110,4224057
1342,Little River Farm,"2578 Thickety Creek Rd, Mount Gilead",NC,27306,35.219273,-79.920948,Swine,SWINE (Sow);,SIS0213, ,0,200100,200100,25 lb per day-animal, ,-8896760,4193720
1343,Naked Creek Farm,"475 Haines Rd, Jackson Springs",NC,27281,35.200845,-79.70309,Swine,SWINE (Sow);,SIS0213, ,0,163392,163392,25 lb per day-animal, ,-8872508,4191210
1344,Wet Creek Farm,"10470 NC Hwy 705, Eagle Springs",NC,27242,35.324344,-79.635713,Swine,SWINE (Immature);,SIS0213, ,0,13742.4,13742.4,4.2 lb per day-animal, ,-8865007,4208047
1345,Allred Farms,"Hwy 705, Robbins",NC,27325,35.46908,-79.6475,Swine,SWINE (Sow);,SIS0213, ,0,59000,59000,25 lb per day-animal, ,-8866319,4227812
1346,Allred Farms,"Hwy 705, Robbins",NC,27325,35.46908,-79.6475,Swine,SWINE (Sow);,SIS0213, ,0,159919,159919,25 lb per day-animal, ,-8866319,4227812
1347,Dixie Farms,"365 Spivey Rd, Carthage",NC,28327,35.451186,-79.475536,Swine,SWINE (Immature);,SIS0213, ,0,3385.2,3385.2,4.2 lb per day-animal, ,-8847177,4225367
1348,Key Farm,"596 Maness Rd, Glendon",NC,27325,35.474744,-79.594513,Swine,SWINE (Sow);,SIS0213, ,0,73500,73500,25 lb per day-animal, ,-8860421,4228587
1349,Loblolly Farm,"3796 Bethlehem Church Rd, Carthage",NC,28327,35.348368,-79.54136,Swine,SWINE (Sow);,SIS0213, ,0,73500,73500,25 lb per day-animal, ,-8854504,4211325
1350,Holly Ridge Farm,"10470 NC Hwy 705, Eagle Springs",NC,27242,35.317805,-79.625661,Swine,SWINE (Sow);,SIS0213, ,0,27968,27968,25 lb per day-animal, ,-8863888,4207155
1351,Deerfield Farm,"866 Skill Rd, Eagle Springs",NC,27242,35.321075,-79.640622,Swine,SWINE (Sow);,SIS0213, ,0,28750,28750,25 lb per day-animal, ,-8865554,4207601
1352,Indian Hills Farm,"866 Skill Rd, Eagle Springs",NC,27242,35.325533,-79.645658,Swine,SWINE (Sow);,SIS0213, ,0,28750,28750,25 lb per day-animal, ,-8866114,4208209
1353,Blue Ribbon Swine,"2464 Kelly Plantation Rd, Whispering Pines",NC,28327,35.400741,-79.452463,Swine,SWINE (Sow);,SIS0213, ,0,55200,55200,25 lb per day-animal, ,-8844608,4218475
1354,Moore's Swine Farm,"867 W Hilliardston Rd, Nashville",NC,27856,36.1,-77.9583,Swine,SWINE (Sow);,SIS0213, ,0,140000,140000,25 lb per day-animal, ,-8678279,4314391
1355,Whitakers,"12895 Morning Farm Rd, Whitakers",NC,27891,36.139876,-77.759504,Swine,SWINE (Immature);,SIS0213, ,0,17131.8,17131.8,4.2 lb per day-animal, ,-8656149,4319886
1356,Whitakers,"12895 Morning Farm Rd, Whitakers",NC,27891,36.139876,-77.759504,Swine,SWINE (Gilts/Boar);,SIS0213, ,0,11398.8,11398.8,8.4 lb per day-animal, ,-8656149,4319886
1357,Whitakers,"12895 Morning Farm Rd, Whitakers",NC,27891,36.139876,-77.759504,Swine,SWINE (Sow);,SIS0213, ,0,12673,12673,25 lb per day-animal, ,-8656149,4319886
1358,Nash Pigg Inc.,"2953 W Castalia Rd, Nashville",NC,27856,36.046542,-77.990785,Swine,SWINE (Sow);,SIS0213, ,0,28612,28612,25 lb per day-animal, ,-8681895,4307028
1359,Moore Farm,"15941 Red Bud Rd, Castalia",NC,27816,36.1056,-78.0167,Swine,SWINE (Sow);,SIS0213, ,0,87400,87400,25 lb per day-animal, ,-8684780,4315163
1360,Sykes Farm # 2,"11964 Edwards Rd, Spring Hope",NC,27882,36.0147,-78.0961,Swine,SWINE (Sow);,SIS0213, ,0,75000,75000,25 lb per day-animal, ,-8693618,4302645
1361,Spring Branch Farm,"12552 Spring Branch Ln, Middlesex",NC,27557,35.7647,-78.2278,Swine,SWINE;,SIS0213, ,0,39941,39941,11 lb per day-animal, ,-8708279,4268294
1362,Sykes Farm # 1,"3482 Bass Rd, Spring Hope",NC,27882,36.0008,-78.0839,Swine,SWINE (Sow);,SIS0213, ,0,72150,72150,25 lb per day-animal, ,-8692260,4300732
1363,Strother Swine Farms Unit 5 - Nash Pig Farm,"3650 Hwy 58 S, Nashville",NC,27856,35.931487,-77.945636,Swine,SWINE (Sow);,SIS0213, ,0,324507,324507,25 lb per day-animal, ,-8676869,4291199
1364,Middlesex Sow Farm,"7119 W NC 97, Middlesex",NC,27557,35.8568,-78.1358,Swine,SWINE (Immature);,SIS0213, ,0,2024.4,2024.4,4.2 lb per day-animal, ,-8698038,4280936
1365,Batten Farm,"510 Rose Blvd, Nashville",NC,27856,36.019807,-77.9484,Swine,SWINE (Sow);,SIS0213, ,0,25000,25000,25 lb per day-animal, ,-8677176,4303348
1366,Batten Farm,"510 Rose Blvd, Nashville",NC,27856,36.019807,-77.9484,Swine,SWINE (Sow);,SIS0213, ,0,23000,23000,25 lb per day-animal, ,-8677176,4303348
1367,Swift Creek Hog Farm,"9101 301 Hwy N, Whitakers",NC,27891,36.0864,-77.735,Swine,SWINE (Immature);,SIS0213, ,0,4200,4200,4.2 lb per day-animal, ,-8653421,4312517
1368,Murray Farms Inc,"4980 Ridge Rd, Spring Hope",NC,27882,35.905,-78.08,Swine,SWINE (Sow);,SIS0213, ,0,87400,87400,25 lb per day-animal, ,-8691826,4287558
1369,Three G Farms,"13693 Old Raleigh-Wilson Rd, Middlesex",NC,27557,35.7672,-78.2361,Swine,SWINE (Sow);,SIS0213, ,0,13800,13800,25 lb per day-animal, ,-8709203,4268637
1370,Three G Farms,"13693 Old Raleigh-Wilson Rd, Middlesex",NC,27557,35.7672,-78.2361,Swine,SWINE (Sow);,SIS0213, ,0,105000,105000,25 lb per day-animal, ,-8709203,4268637
1371,Hill Farms 2,"6204 Pleasant Grove Church Rd, Nashville",NC,27856,35.9022,-77.9617,Swine,SWINE (Immature);,SIS0213, ,0,1890,1890,4.2 lb per day-animal, ,-8678657,4287174
1372,Farm 40 A & 40B,"557 Spud Ln,",NC,0,36.4958,-77.4711,Swine,SWINE (Sow);,SIS0213, ,0,199800,199800,25 lb per day-animal, ,-8624044,4369060
1373,Farm 40 A & 40B,"557 Spud Ln,",NC,0,36.4958,-77.4711,Swine,SWINE (Sow);,SIS0213, ,0,81696,81696,25 lb per day-animal, ,-8624044,4369060
1374,Williams Farms,"940 Old Emporia Rd, Gaston, NC 27832, USA",NC,0,36.5278,-77.6431,Swine,SWINE (Immature);,SIS0213, ,0,3990,3990,4.2 lb per day-animal, ,-8643191,4373492
1375,Farm 39,"Sr 1317, Pleasant Hill",NC,27866,36.488599,-77.495467,Swine,SWINE (Immature);,SIS0213, ,0,10080,10080,4.2 lb per day-animal, ,-8626756,4368063
1376,Blue Rose 3,"1094 Jenkins Mill Rd, Conway",NC,27820,36.3878,-77.2744,Swine,SWINE (Sow);,SIS0213, ,0,32500,32500,25 lb per day-animal, ,-8602147,4354115
1377,Barrow West,"732 Barrows Mill Rd, Jackson",NC,27845,36.3667,-77.4533,Swine,SWINE (Sow);,SIS0213, ,0,25000,25000,25 lb per day-animal, ,-8622062,4351198
1378,Farm 8532,"1347 Barrett Cabin Rd, Murfreesboro, NC 27855, USA",NC,0,36.4772,-77.1353,Swine,SWINE (Immature);,SIS0213, ,0,6073.2,6073.2,4.2 lb per day-animal, ,-8586663,4366485
1379,Farm 37 / 8537,"1925 Duke Service Rd, Jackson",NC,27845,36.320323,-77.357719,Swine,SWINE (Immature);,SIS0213, ,0,16493.4,16493.4,4.2 lb per day-animal, ,-8611422,4344788
1380,Wheeler Farm,"369 Lasker Golf Course Rd, Lasker",NC,27845,36.3544,-77.3356,Swine,SWINE (Sow);,SIS0213, ,0,27500,27500,25 lb per day-animal, ,-8608960,4349497
1381,Farms 27-30,"684 Gilt Ln, Garysburg",NC,27831,36.53905,-77.617575,Swine,SWINE;,SIS0213, ,0,542146,542146,11 lb per day-animal, ,-8640349,4375051
1382,Farm 11 / 8511,"Sr1328, Seaboard",NC,27876,36.49,-77.3981,Swine,SWINE (Immature);,SIS0213, ,0,13742.4,13742.4,4.2 lb per day-animal, ,-8615917,4368257
1383,Farm 36 / 8536,"364 Garibaldi Rd, Jackson",NC,27845,36.3433,-77.4272,Swine,SWINE (Immature);,SIS0213, ,0,13742.4,13742.4,4.2 lb per day-animal, ,-8619157,4347963
1384,Long's Hog Farm,"7761 US Hwy 158, Seaboard",NC,27876,36.44,-77.3633,Swine,SWINE (Sow);,SIS0213, ,0,15000,15000,25 lb per day-animal, ,-8612043,4361336
1385,Barrow East,"2406 Firetower Rd, Jackson",NC,27845,36.4069,-77.3756,Swine,SWINE (Sow);,SIS0213, ,0,35000,35000,25 lb per day-animal, ,-8613413,4356757
1386,Blue Rose 4,"Old Place Ln, Conway",NC,27820,36.3983,-77.2731,Swine,SWINE (Sow);,SIS0213, ,0,15000,15000,25 lb per day-animal, ,-8602002,4355567
1387,Jenkins Farm,"1651 Bridgers Rd, Woodland",NC,27897,36.374509,-77.277254,Swine,SWINE (Sow);,SIS0213, ,0,12500,12500,25 lb per day-animal, ,-8602465,4352277
1388,DMJ Farm,"388 Zion Church Rd, Conway",NC,27820,36.4172,-77.2694,Swine,SWINE (Sow);,SIS0213, ,0,88200,88200,25 lb per day-animal, ,-8601591,4358181
1389,DMJ Farms 2,"Sr 1118, Rich Square",NC,27869,36.3008,-77.3264,Swine,SWINE (Sow);,SIS0213, ,0,25000,25000,25 lb per day-animal, ,-8607936,4342091
1390,Mike Lassiter Farm,"831 Dusty Hill Rd, Conway",NC,27820,36.3647,-77.2647,Swine,SWINE (Sow);,SIS0213, ,0,24600,24600,25 lb per day-animal, ,-8601067,4350921
1391,Greg Taylor Farm,"621 Firetower Rd, Jackson",NC,27845,36.4067,-77.3289,Swine,SWINE (Sow);,SIS0213, ,0,12500,12500,25 lb per day-animal, ,-8608214,4356729
1392,Farms # 91 / 8091,"5809 Highway 258, George",NC,27897,36.3181,-77.2514,Swine,SWINE;,SIS0213, ,0,104643,104643,11 lb per day-animal, ,-8599587,4344481
1393,"Winnaway Farm - Sites 1, 2 & 3","244 Winnaway Ln, Rich Square",NC,27869,36.3306,-77.3583,Swine,SWINE (Sow);,SIS0213, ,0,427800,427800,25 lb per day-animal, ,-8611487,4346208
1394,Plantation Sow Farm,"247 A  B Plantation Ln, Rich Square",NC,27869,36.2481,-77.2178,Swine,SWINE (Immature);,SIS0213, ,0,16800,16800,4.2 lb per day-animal, ,-8595846,4334814
1395,Plantation Sow Farm,"247 A  B Plantation Ln, Rich Square",NC,27869,36.2481,-77.2178,Swine,SWINE (Gilts/Boar);,SIS0213, ,0,1344,1344,8.4 lb per day-animal, ,-8595846,4334814
1396,Onslow Farm,"402 Costin Rd, Richlands",NC,28574,34.8603,-77.5906,Swine,SWINE;,SIS0213, ,0,124245,124245,11 lb per day-animal, ,-8637346,4144914
1397,Collins Farms,"312 Deppe Rd, Maysville",NC,28555,34.8428,-77.2736,Swine,SWINE (Sow);,SIS0213, ,0,176000,176000,25 lb per day-animal, ,-8602058,4142540
1398,Brandon Howard Farm #2,"437 Rhodestown Rd, Jacksonville",NC,28540,34.8389,-77.4967,Swine,SWINE (Sow);,SIS0213, ,0,81775,81775,25 lb per day-animal, ,-8626893,4142011
1399,Cavanaugh Hog Farm,"198 Richlands Loop Rd, Richlands",NC,28574,34.9128,-77.5461,Swine,SWINE (Sow);,SIS0213, ,0,105000,105000,25 lb per day-animal, ,-8632393,4152038
1400,Hugh Parker and Son,"284 Barbee Rd, Richlands",NC,28574,34.9347,-77.5644,Swine,SWINE (Sow);,SIS0213, ,0,100000,100000,25 lb per day-animal, ,-8634430,4155012
1401,Jordan's Pig Farm,"2350 Belgrade-Swansboro Rd, Maysville",NC,28555,34.8422,-77.2153,Swine,SWINE (Sow);,SIS0213, ,0,88320,88320,25 lb per day-animal, ,-8595568,4142458
1402,Raynor's Nursery,"Gregory Fork Rd, Richlands",NC,28574,34.8964,-77.6108,Swine,SWINE (Sow);,SIS0213, ,0,88320,88320,25 lb per day-animal, ,-8639595,4149812
1403,Scott Farm,"Jim Parker Rd, Jacksonville",NC,28546,34.8167,-77.3856,Swine,SWINE (Sow);,SIS0213, ,0,88320,88320,25 lb per day-animal, ,-8614526,4139000
1404,Kenneth R. Cox Farm,"529 Huffmantown Rd, Richlands",NC,28574,34.9269,-77.5603,Swine,SWINE (Sow);,SIS0213, ,0,88320,88320,25 lb per day-animal, ,-8633973,4153953
